num_repeats	tag	closest_gene
10	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
18	auto	HTT
18	auto	HTT
18	auto	HTT
17	auto	HTT
18	auto	HTT
16	auto	HTT
18	auto	HTT
11	auto	ATXN7
11	auto	ATXN7
11	auto	ATXN7
11	auto	ATXN7
11	auto	ATXN7
11	auto	ATXN7
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
10	auto	HTT
18	auto	HTT
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
16	auto	RPL14
16	auto	RPL14
16	auto	RPL14
16	auto	RPL14
16	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
17	auto	HTT
17	auto	HTT
18	auto	HTT
10	auto	ATXN7
15	auto	RPL14
15	auto	RPL14
16	auto	RPL14
16	auto	RPL14
16	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
16	auto	HTT
18	auto	HTT
17	auto	HTT
17	auto	HTT
17	auto	HTT
10	auto	HTT
18	auto	HTT
17	auto	HTT
18	auto	HTT
10	auto	ATXN7
12	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
12	auto	RPL14
12	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
17	auto	HTT
15	auto	RPL14
15	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
17	auto	HTT
10	auto	ATXN7
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
15	auto	RPL14
15	auto	RPL14
12	auto	RPL14
15	auto	RPL14
8	auto	RPL14
7	auto	RPL14
8	auto	RPL14
12	auto	RPL14
17	auto	HTT
17	auto	HTT
17	auto	HTT
15	auto	RPL14
12	auto	RPL14
15	auto	RPL14
12	auto	RPL14
15	auto	RPL14
15	auto	RPL14
12	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
17	auto	HTT
17	auto	HTT
15	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
17	auto	HTT
23	auto	HTT
12	auto	RPL14
15	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
7	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
9	auto	RPL14
9	auto	RPL14
19	auto	HTT
17	auto	HTT
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
9	auto	RPL14
9	auto	RPL14
9	auto	RPL14
9	auto	RPL14
9	auto	RPL14
9	auto	RPL14
9	auto	RPL14
15	auto	RPL14
15	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
8	auto	RPL14
12	auto	RPL14
17	auto	HTT
17	auto	HTT
12	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
7	auto	ATXN7
10	auto	RPL14
9	auto	RPL14
9	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
9	auto	RPL14
9	auto	RPL14
10	auto	RPL14
9	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
16	auto	HTT
16	auto	HTT
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
9	auto	RPL14
10	auto	RPL14
10	auto	RPL14
9	auto	RPL14
10	auto	RPL14
10	auto	RPL14
9	auto	RPL14
10	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
7	auto	RPL14
8	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
15	auto	RPL14
12	auto	RPL14
12	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
15	auto	RPL14
15	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
15	auto	RPL14
8	auto	RPL14
23	auto	HTT
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
15	auto	RPL14
15	auto	RPL14
12	auto	RPL14
15	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
7	auto	RPL14
7	auto	RPL14
7	auto	RPL14
15	auto	HTT
15	auto	HTT
17	auto	HTT
17	auto	HTT
16	auto	HTT
15	auto	HTT
15	auto	HTT
15	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
10	auto	RPL14
15	auto	RPL14
10	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
17	auto	HTT
17	auto	HTT
17	auto	HTT
15	auto	HTT
16	auto	HTT
15	auto	HTT
15	auto	HTT
15	auto	HTT
15	auto	HTT
17	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
16	auto	RPL14
18	auto	RPL14
16	auto	RPL14
16	auto	RPL14
18	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
16	auto	RPL14
18	auto	RPL14
18	auto	RPL14
18	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
15	auto	HTT
15	auto	HTT
15	auto	HTT
15	auto	HTT
15	auto	HTT
15	auto	HTT
10	auto	RPL14
12	auto	RPL14
10	auto	RPL14
10	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
7	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
7	auto	RPL14
7	auto	RPL14
8	auto	RPL14
12	auto	RPL14
8	auto	RPL14
17	auto	HTT
17	auto	HTT
24	auto	HTT
24	auto	HTT
17	auto	HTT
24	auto	HTT
10	auto	ATXN7
10	auto	RPL14
12	auto	RPL14
10	auto	RPL14
10	auto	RPL14
12	auto	RPL14
8	auto	RPL14
8	auto	RPL14
24	auto	HTT
17	auto	HTT
24	auto	HTT
12	auto	ATXN7
13	auto	RPL14
13	auto	RPL14
13	auto	RPL14
13	auto	RPL14
13	auto	RPL14
10	auto	RPL14
13	auto	RPL14
13	auto	RPL14
10	auto	RPL14
10	auto	RPL14
13	auto	RPL14
10	auto	RPL14
8	auto	RPL14
10	auto	RPL14
8	auto	RPL14
8	auto	RPL14
19	auto	HTT
13	auto	RPL14
13	auto	RPL14
13	auto	RPL14
10	auto	RPL14
13	auto	RPL14
13	auto	RPL14
13	auto	RPL14
13	auto	RPL14
13	auto	RPL14
13	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
22	auto	HTT
19	auto	HTT
22	auto	HTT
15	auto	RPL14
16	auto	RPL14
15	auto	RPL14
16	auto	RPL14
15	auto	RPL14
16	auto	RPL14
16	auto	RPL14
16	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
21	auto	HTT
19	auto	HTT
21	auto	HTT
19	auto	HTT
21	auto	HTT
20	auto	HTT
10	auto	ATXN7
12	auto	ATXN7
15	auto	RPL14
16	auto	RPL14
16	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
21	auto	HTT
21	auto	HTT
21	auto	HTT
19	auto	HTT
17	auto	HTT
21	auto	HTT
19	auto	HTT
21	auto	HTT
12	auto	ATXN7
15	auto	RPL14
14	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
7	auto	RPL14
8	auto	RPL14
22	auto	HTT
22	auto	HTT
18	auto	HTT
18	auto	HTT
10	auto	ATXN7
13	auto	ATXN7
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
11	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
18	auto	HTT
18	auto	RPL14
18	auto	RPL14
18	auto	RPL14
13	auto	RPL14
13	auto	RPL14
12	auto	RPL14
17	auto	RPL14
8	auto	RPL14
20	auto	HTT
19	auto	HTT
21	auto	HTT
19	auto	HTT
19	auto	HTT
19	auto	HTT
18	auto	RPL14
18	auto	RPL14
18	auto	RPL14
18	auto	RPL14
18	auto	RPL14
18	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
13	auto	RPL14
13	auto	RPL14
13	auto	RPL14
10	auto	RPL14
13	auto	RPL14
10	auto	RPL14
13	auto	RPL14
13	auto	RPL14
10	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
15	auto	HTT
17	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
8	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
15	auto	HTT
17	auto	HTT
17	auto	HTT
10	auto	ATXN7
12	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
18	auto	HTT
17	auto	HTT
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
12	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
16	auto	HTT
17	auto	HTT
12	auto	ATXN7
14	auto	RPL14
14	auto	RPL14
14	auto	RPL14
14	auto	RPL14
18	auto	RPL14
17	auto	RPL14
14	auto	RPL14
14	auto	RPL14
18	auto	RPL14
18	auto	RPL14
18	auto	RPL14
8	auto	RPL14
8	auto	RPL14
21	auto	HTT
19	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
8	auto	RPL14
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
16	auto	RPL14
16	auto	RPL14
14	auto	RPL14
14	auto	RPL14
14	auto	RPL14
14	auto	RPL14
14	auto	RPL14
8	auto	RPL14
10	auto	HTT
17	auto	HTT
10	auto	ATXN7
16	auto	RPL14
14	auto	RPL14
16	auto	RPL14
14	auto	RPL14
16	auto	RPL14
16	auto	RPL14
14	auto	RPL14
16	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
17	auto	HTT
17	auto	HTT
23	auto	HTT
17	auto	HTT
8	auto	RPL14
8	auto	RPL14
16	auto	RPL14
16	auto	RPL14
16	auto	RPL14
16	auto	RPL14
16	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
16	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
18	auto	HTT
12	auto	RPL14
14	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
7	auto	RPL14
8	auto	RPL14
15	auto	HTT
15	auto	HTT
30	auto	HTT
30	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
13	auto	ATXN7
13	auto	ATXN7
13	auto	ATXN7
13	auto	ATXN7
14	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
15	auto	HTT
30	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
13	auto	ATXN7
13	auto	ATXN7
13	auto	ATXN7
10	auto	ATXN7
13	auto	ATXN7
10	auto	RPL14
15	auto	RPL14
10	auto	RPL14
15	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
17	auto	HTT
17	auto	HTT
17	auto	HTT
17	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
15	auto	RPL14
10	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
23	auto	HTT
17	auto	HTT
17	auto	HTT
23	auto	HTT
17	auto	HTT
23	auto	HTT
17	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
16	auto	RPL14
16	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
18	auto	HTT
18	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
16	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
17	auto	HTT
18	auto	HTT
17	auto	HTT
17	auto	HTT
10	auto	ATXN7
15	auto	RPL14
16	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
17	auto	HTT
17	auto	HTT
17	auto	HTT
17	auto	HTT
17	auto	HTT
17	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
10	auto	ATXN7
15	auto	RPL14
16	auto	RPL14
16	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
7	auto	RPL14
17	auto	HTT
17	auto	HTT
17	auto	HTT
17	auto	HTT
17	auto	HTT
17	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
13	auto	RPL14
12	auto	RPL14
13	auto	RPL14
13	auto	RPL14
13	auto	RPL14
13	auto	RPL14
12	auto	RPL14
13	auto	RPL14
13	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
20	auto	HTT
20	auto	HTT
20	auto	HTT
20	auto	HTT
17	auto	HTT
20	auto	HTT
20	auto	HTT
18	auto	HTT
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
13	auto	RPL14
13	auto	RPL14
12	auto	RPL14
12	auto	RPL14
13	auto	RPL14
12	auto	RPL14
13	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
17	auto	HTT
17	auto	HTT
20	auto	HTT
17	auto	HTT
17	auto	HTT
17	auto	HTT
17	auto	HTT
18	auto	HTT
20	auto	HTT
20	auto	HTT
20	auto	HTT
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
17	auto	HTT
21	auto	HTT
21	auto	HTT
17	auto	HTT
17	auto	HTT
17	auto	HTT
7	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
7	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
17	auto	HTT
21	auto	HTT
21	auto	HTT
21	auto	HTT
17	auto	HTT
17	auto	HTT
21	auto	HTT
21	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
12	auto	RPL14
13	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
13	auto	RPL14
13	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
20	auto	HTT
18	auto	HTT
18	auto	HTT
20	auto	HTT
20	auto	HTT
20	auto	HTT
20	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
13	auto	RPL14
13	auto	RPL14
12	auto	RPL14
13	auto	RPL14
13	auto	RPL14
13	auto	RPL14
8	auto	RPL14
8	auto	RPL14
19	auto	HTT
18	auto	HTT
18	auto	HTT
18	auto	HTT
20	auto	HTT
20	auto	HTT
18	auto	HTT
10	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
12	auto	ATXN7
10	auto	ATXN7
13	auto	ATXN7
15	auto	RPL14
14	auto	RPL14
10	auto	RPL14
10	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
9	auto	ATXN7
10	auto	ATXN7
8	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
15	auto	RPL14
10	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	HTT
8	auto	RPL14
15	auto	RPL14
14	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
13	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
9	auto	RPL14
8	auto	RPL14
15	auto	HTT
9	auto	RPL14
9	auto	RPL14
15	auto	RPL14
9	auto	RPL14
15	auto	RPL14
9	auto	RPL14
8	auto	RPL14
8	auto	RPL14
9	auto	RPL14
9	auto	RPL14
8	auto	RPL14
9	auto	RPL14
9	auto	RPL14
17	auto	HTT
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
10	auto	ATXN7
15	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
10	auto	RPL14
10	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
18	auto	HTT
18	auto	HTT
18	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
15	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
18	auto	HTT
18	auto	HTT
10	auto	ATXN7
12	auto	RPL14
13	auto	RPL14
13	auto	RPL14
15	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
17	auto	HTT
18	auto	HTT
18	auto	HTT
18	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
15	auto	RPL14
15	auto	RPL14
13	auto	RPL14
13	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
18	auto	HTT
17	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
10	auto	RPL14
10	auto	RPL14
15	auto	RPL14
10	auto	RPL14
9	auto	RPL14
10	auto	RPL14
15	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
17	auto	HTT
10	auto	RPL14
10	auto	RPL14
15	auto	RPL14
13	auto	RPL14
13	auto	RPL14
10	auto	RPL14
10	auto	RPL14
15	auto	RPL14
10	auto	RPL14
15	auto	RPL14
15	auto	RPL14
15	auto	RPL14
10	auto	RPL14
15	auto	RPL14
15	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
10	auto	RPL14
21	auto	HTT
12	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
12	auto	RPL14
11	auto	RPL14
12	auto	RPL14
12	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
20	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
14	auto	RPL14
15	auto	RPL14
14	auto	RPL14
14	auto	RPL14
15	auto	RPL14
14	auto	RPL14
15	auto	RPL14
14	auto	RPL14
14	auto	RPL14
8	auto	RPL14
9	auto	RPL14
8	auto	RPL14
9	auto	RPL14
9	auto	RPL14
8	auto	RPL14
12	auto	HTT
12	auto	HTT
12	auto	HTT
17	auto	HTT
12	auto	HTT
12	auto	HTT
17	auto	HTT
12	auto	HTT
12	auto	HTT
12	auto	HTT
17	auto	HTT
17	auto	HTT
17	auto	HTT
12	auto	HTT
15	auto	ATXN7
15	auto	ATXN7
10	auto	ATXN7
10	auto	ATXN7
15	auto	ATXN7
15	auto	RPL14
14	auto	RPL14
15	auto	RPL14
15	auto	RPL14
14	auto	RPL14
14	auto	RPL14
15	auto	RPL14
15	auto	RPL14
9	auto	RPL14
8	auto	RPL14
8	auto	RPL14
9	auto	RPL14
9	auto	RPL14
17	auto	HTT
16	auto	HTT
12	auto	HTT
17	auto	HTT
12	auto	HTT
12	auto	HTT
12	auto	HTT
10	auto	ATXN7
15	auto	ATXN7
14	auto	RPL14
17	auto	RPL14
9	auto	RPL14
14	auto	RPL14
17	auto	RPL14
14	auto	RPL14
13	auto	RPL14
9	auto	RPL14
9	auto	RPL14
9	auto	RPL14
23	auto	HTT
17	auto	HTT
17	auto	HTT
17	auto	HTT
17	auto	RPL14
17	auto	RPL14
14	auto	RPL14
17	auto	RPL14
14	auto	RPL14
8	auto	RPL14
8	auto	RPL14
9	auto	RPL14
9	auto	RPL14
8	auto	RPL14
8	auto	RPL14
17	auto	HTT
17	auto	HTT
17	auto	HTT
10	auto	ATXN7
12	auto	RPL14
8	auto	RPL14
9	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
9	auto	RPL14
22	auto	HTT
22	auto	HTT
22	auto	HTT
10	auto	RPL14
10	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
12	auto	ATXN7
12	auto	RPL14
13	auto	RPL14
13	auto	RPL14
13	auto	RPL14
8	auto	RPL14
13	auto	RPL14
8	auto	RPL14
8	auto	RPL14
8	auto	RPL14
16	auto	HTT
10	auto	ATXN7
10	auto	ATXN7
8	auto	RPL14
13	auto	RPL14
13	auto	RPL14
13	auto	RPL14
13	auto	RPL14
16	auto	HTT
10	auto	ATXN7
13	auto	RPL14
13	auto	RPL14
13	auto	RPL14
